event_id_no_cnty,event_date,event_type,sub_event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,region,country,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities
34840,19 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Luhansk,Popasniansky,,Orikhove,48.7191,38.5695,OSCE SMM-Ukraine,"On 19 March 2020, the OSCE SMM observed a total of 11 explosions involving unknown weapons near Orikhove.",0
34844,19 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Bakhmut,,Lozove,48.3844,38.2312,OSCE SMM-Ukraine,"On 19 March 2020, the OSCE SMM observed a total of 18 explosions/bursts of fire involving small arms/unknown weapons near Lozove.",0
34845,19 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Luhansk,Popasniansky,,Bohuslavske,48.6483,38.4213,OSCE SMM-Ukraine,"On 19 March 2020, the OSCE SMM observed a total of 15 projectiles/explosions involving unknown weapons near Bohuslavske.",0
34809,19 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Horlivka Municipality,,Holmivskyi,48.4046,38.0817,DPR Armed Forces Press Service,"On 19 March 2020, the Ukrainian Forces fired IFVs at the positions of the Donbass People's Militia in the area of Holmivskyi, Donetsk.",0
34811,19 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Novoazovsky,,Uzhivka,47.1446,37.8563,DPR Armed Forces Press Service,"On 19 March 2020, the Ukrainian Forces fired 82mm mortars at the positions of the Donbass People's Militia in the area of Uzhivka, Donetsk.",0
34814,19 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Marynsky,,Oleksandrivka,47.9225,37.571,DPR Armed Forces Press Service,"On 19 March 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Oleksandrivka, Donetsk.",0
34813,19 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Marynsky,,Staromykhaylivka,47.9914,37.586,DPR Armed Forces Press Service,"On 19 March 2020, the Ukrainian Forces fired 82mm mortars, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Staromykhaylivka, Donetsk.",0
34797,19 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Luhansk People's Militia,Europe,Ukraine,Luhansk,Slovyanoserbsk,,Sentianivka,48.6686,38.7544,LPR People's Militia Press Service,"On 19 March 2020, the Ukrainian Forces fired 120mm mortars at the positions of the Luhansk People's Militia in the area of Sentianivka, Luhansk.",0
34798,19 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Luhansk People's Militia,Europe,Ukraine,Luhansk,Popasniansky,,Berezivske,48.6712,38.6027,LPR People's Militia Press Service,"On 19 March 2020, the Ukrainian Forces fired IFVs at the positions of the Luhansk People's Militia in the area of Berezivske, Luhansk.",0
34826,19 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Yasynuvata,,Kashtanove,48.1206,37.8312,OSCE SMM-Ukraine,"On 19 March 2020, the OSCE SMM observed a total of 100 bursts of fire involving heavy machine guns near Kashtanove.",0
34842,19 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Luhansk,Popasniansky,,Veselogorovka,48.4733,38.457,OSCE SMM-Ukraine,"On 19 March 2020, the OSCE SMM observed a total of 24 shots involving small arms/heavy machine guns near Veselogorovka.",0
34795,19 March 2020,Protests,Peaceful protest,Protesters (Ukraine),Democratic Axe Party,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,Demokratychna Sokyra,"On 19 March 2020, people, including members of Democratic Axe Party, protested outside the Parliament building in Kyiv demanding that the Parliament suspends its non-urgent activities until the end of the coronavirus quarantine. [size=no report]",0
34787,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Volnovasky,,Chermalyk,47.3159,37.8086,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 12 projectiles involving unknown weapons near Chermalyk.",0
34761,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Starobeshivsky,,Petrovskoye,47.6305,37.8428,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 46 projectiles/shots involving unknown weapons near Petrovskoye.",0
34762,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Volnovasky,,Viktorivka,47.6354,37.8086,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 27 projectiles involving unknown weapons in both directions of the frontline near Viktorivka.",0
34763,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Yasynuvata,,Donetsk Filtration Station,48.1331,37.808,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 3 projectiles/explosions involving unknown weapons in both directions of the frontline near Donetsk Filtration Station.",0
34764,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Volnovasky,,Kominternove,47.1745,37.811,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 3 projectiles involving unknown weapons near Kominternove.",0
34765,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Telmanivsky,,Nova Marivka,47.4499,37.9418,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Nova Marivka.",0
34766,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Horlivka Municipality,,Mayorsk,48.3798,38.0067,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 9 projectiles involving unknown weapons near Mayorsk.",0
34767,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Yasynuvata,,Opytne,48.0961,37.7214,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 8 explosions involving unknown weapons near Opytne.",0
34768,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Novoazovsky,,Serhiivka,47.1303,37.8365,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 10 projectiles/explosions involving unknown weapons in both directions of the frontline near Serhiivka.",0
34785,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Yasynuvata,,Mineralne,48.0996,37.8254,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Mineralne.",0
34774,18 March 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Starohnativka,47.5418,37.7809,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 7 shots involving small arms near Starohnativka.",0
34775,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Horlivka Municipality,,Komsomolets,48.338,37.9755,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 13 explosions involving unknown weapons near Komsomolets.",0
34735,18 March 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev,Fastiv,,Fastiv,50.0767,29.9177,24 Channel; LIGA.net,"On 18 March 2020, about 50 people protested in Fastiv, Kyiv, against the measures to counter the spread of coronavirus COVID-19 that cancelled railway passenger transportation. [size=about 50]",0
34776,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Horlivka Municipality,,Mine 6/7,48.3767,37.9636,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 7 explosions/bursts of fire involving heavy machineguns/unknown weapons near Mine 6/7.",0
34739,18 March 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Yasynuvata,,Pisky,48.0669,37.6664,Ministry of Defence of Ukraine; OSCE SMM-Ukraine; JFO HQ press centre,"On 18 March 2020, the NAF rebel forces fired grenade launchers and small arms at the governmental positions near Pisky, Donetsk. The OSCE SMM observed a total of 31 projectiles/shots/bursts of fire involving small arms/heavy machineguns/unknown weapons in both directions of the frontline near Pisky. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34777,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Luhansk,Novoaidarsky,,Tryokhizbenka,48.7568,38.9631,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Tryokhizbenka.",0
34740,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Pavlopil,47.2656,37.7787,Ministry of Defence of Ukraine; JFO HQ press centre,"On 18 March 2020, the NAF rebel forces fired 82mm mortars at the governmental positions near Pavlopil, Donetsk. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34778,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Luhansk,Slovyanoserbsk,,Smile,48.6769,38.9118,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Smile.",0
34741,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Marynsky,,Marinka,47.9425,37.505,Ministry of Defence of Ukraine; JFO HQ press centre,"On 18 March 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Marinka, Donetsk. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34779,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Luhansk,Popasniansky,,Holubivske,48.692,38.6036,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 9 explosions involving unknown weapons near Holubivske.",0
34742,18 March 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Marynsky,,Krasnohorivka,48.006,37.5097,Ministry of Defence of Ukraine; JFO HQ press centre,"On 18 March 2020, the NAF rebel forces fired grenade launchers and small arms at the governmental positions near Krasnohorivka, Donetsk. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34743,18 March 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,JFO HQ press centre; OSCE SMM-Ukraine; Ministry of Defence of Ukraine,"On 18 March 2020, the NAF rebel forces fired grenade launchers and heavy machine guns at the governmental positions near Vodyane, Donetsk. The OSCE SMM observed a total of 40 projectiles/explosions/shots involving unknown weapons in both directions of the frontline near Vodyane. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34781,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Luhansk,Slovyanoserbsk,,Obozne,48.732,39.3103,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Obozne.",0
34744,18 March 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Novoaidarsky,,Krymske,48.7491,38.8058,JFO HQ press centre; Ministry of Defence of Ukraine,"On 18 March 2020, the NAF rebel forces fired 120mm mortars, grenade launchers, heavy machine guns and small arms at the governmental positions near Krymske, Luhansk. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34769,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Yasynuvata,,Kashtanove,48.1206,37.8312,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 28 shots involving small arms near Kashtanove.",0
34745,18 March 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Bakhmut,,Zaitseve,48.4292,38.0094,Ministry of Defence of Ukraine; DPR Armed Forces Press Service; JFO HQ press centre,"On 18 March 2020, the NAF rebel forces fired 82mm mortars, grenade launchers, heavy machine guns and small arms at the governmental positions near Zaitseve, Donetsk. The Ukrainian Forces fired 120mm and 82mm mortars, grenade launchers, heavy machine guns and small arms at the positions of the Donbass People's Militia. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34770,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Donetsk,,Zhabichevo,48.0617,37.6975,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Zhabichevo.",0
34746,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Novoaidarsky,,Schastia,48.7412,39.2354,JFO HQ press centre; Ministry of Defence of Ukraine,"On 18 March 2020, the NAF rebel forces fired 82mm mortars at the governmental positions near Schastia, Luhansk. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34771,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Novoazovsky,,Kulykove,47.2281,37.8768,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 4 explosions involving unknown weapons near Kulykove.",0
34747,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Popasniansky,,Novotoshkivske,48.7234,38.635,JFO HQ press centre; Ministry of Defence of Ukraine; OSCE SMM-Ukraine,"On 18 March 2020, the NAF rebel forces fired 120mm mortars at the governmental positions near Novotoshkivske, Luhansk. The OSCE SMM observed a total of 92 explosions/shots/bursts of fire involving unknown weapons near Novotoshkivske. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34772,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Novoazovsky,,Verkhnyoshyrokivske,47.2352,37.8638,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 4 explosions involving unknown weapons near Verkhnyoshyrokivske.",0
34748,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Toretsk Municipality,,Pivdenne,48.3564,37.9269,JFO HQ press centre; Ministry of Defence of Ukraine,"On 18 March 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Pivdenne, Donetsk. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34773,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Volnovasky,,Pyshchevyk,47.242,37.7925,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 7 projectiles/explosions involving unknown weapons in both directions of the frontline near Pyshchevyk.",0
34749,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Popasniansky,,Khutir Vilny,48.6828,38.5508,JFO HQ press centre; OSCE SMM-Ukraine; Ministry of Defence of Ukraine,"On 18 March 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Khutir Vilny, Luhansk. The OSCE SMM observed a total of 2 projectiles involving unknown weapons near Khutir Vilny. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34750,18 March 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Bakhmut,,Novoluhanske,48.4263,38.1711,Ministry of Defence of Ukraine; JFO HQ press centre; OSCE SMM-Ukraine,"On 18 March 2020, the NAF rebel forces fired 82mm mortars, grenade launchers and small arms at the governmental positions near Novoluhanske, Donetsk. The OSCE SMM observed a total of 32 projectiles/explosions involving unknown weapons in both directions of the frontline near Novoluhanske. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34788,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Donetsk,,Donetsk-Kirovskyi,47.968,37.5475,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 2 projectiles involving unknown weapons near Donetsk-Kirovskyi.",0
34751,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Bohdanivka,47.6298,37.7563,Ministry of Defence of Ukraine; JFO HQ press centre,"On 18 March 2020, the NAF rebel forces fired grenade launchers and heavy machine guns at the governmental positions near Bohdanivka, Donetsk. During the day, three Ukrainian soldiers were wounded at unspecified locations.",0
34789,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Yasynuvata,,Vesele,48.0612,37.7121,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 3 projectiles involving unknown weapons near Vesele.",0
34754,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Spartak,48.079,37.7635,OSCE SMM-Ukraine; DPR Armed Forces Press Service,"On 18 March 2020, the Ukrainian Forces fired 120mm mortars, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Spartak, Donetsk. The OSCE SMM observed a total of 23 projectiles/explosions involving unknown weapons in both directions of the frontline near Spartak.",0
34790,18 March 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Shyrokyne,47.0987,37.8199,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 3 projectiles/explosions involving unknown weapons in both directions of the frontline near Shyrokyne.",0
34755,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Donetsk,,Trudovskiye,47.9451,37.5465,OSCE SMM-Ukraine; DPR Armed Forces Press Service,"On 18 March 2020, the Ukrainian Forces fired 120mm mortars, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Trudovskiye, Donetsk. The OSCE SMM observed a total of 2 explosions involving unknown weapons near Trudovskiye.",0
34756,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Kruta Balka,48.1433,37.8256,OSCE SMM-Ukraine; DPR Armed Forces Press Service,"On 18 March 2020, the Ukrainian Forces fired 120mm mortars, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Kruta Balka, Donetsk. The OSCE SMM observed a total of 46 shots involving small arms near Kruta Balka.",0
34782,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Luhansk,Luhansk Municipality,,Chervonyi Yar,48.6536,39.4046,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Chervonyi Yar.",0
34783,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Luhansk,Stanychno-Luhansy,,Stanytsia Luhanska,48.6543,39.4794,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Stanytsia Luhanska.",0
34784,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Luhansk,Popasniansky,,Berezivske,48.6712,38.6027,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Berezivske.",0
34786,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Novoazovsky,,Naberezhne,47.3146,37.8451,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 54 projectiles/explosions involving unknown weapons in both directions of the frontline near Naberezhne.",0
34780,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Luhansk,Popasniansky,,Zolote-5,48.6719,38.56,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 4 bursts of fire involving heavy machine guns near Zolote-5.",0
34791,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Bakhmut,,Luhanske,48.4305,38.2554,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Luhanske.",0
34792,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Bakhmut,,Lozove,48.3844,38.2312,OSCE SMM-Ukraine,"On 18 March 2020, the OSCE SMM observed a total of 58 explosions involving unknown weapons near Lozove.",0
34736,18 March 2020,Protests,Peaceful protest,Protesters (Ukraine),Democratic Axe Party,,,Europe,Ukraine,Kiev City,Kiev,,Kiev,50.4496,30.5224,Demokratychna Sokyra,"On 18 March 2020, members of Democratic Axe Party protested outside a court in Kyiv against oligarch Kolomoiskyi and in support of the nationalisation of his formerly owned bank. [size=no report]",0
34753,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Horlivka Municipality,,Holmivskyi,48.4046,38.0817,DPR Armed Forces Press Service,"On 18 March 2020, the Ukrainian Forces fired 120mm and 82mm mortars, IFVs, grenade launchers, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Holmivskyi, Donetsk. Three residential houses were damaged.",0
34752,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Bakhmut,,Dolomytne,48.416,38.1346,DPR Armed Forces Press Service,"On 18 March 2020, the Ukrainian Forces fired 120mm and 82mm mortars, grenade launchers, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Dolomytne, Donetsk.",0
34758,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Telmanivsky,,Sosnovskoye,47.2972,37.9076,DPR Armed Forces Press Service,"On 18 March 2020, the Ukrainian Forces fired unspecified weapons at the positions of the Donbass People's Militia in the area of Sosnovskoye, Donetsk.",0
34760,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Novoazovsky,,Sakhanka,47.1272,37.8601,DPR Armed Forces Press Service,"On 18 March 2020, the Ukrainian Forces fired unspecified weapons at the positions of the Donbass People's Militia in the area of Sakhanka, Donetsk.",0
34757,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Donetsk,,Donetsk Airport,48.0712,37.7407,DPR Armed Forces Press Service,"On 18 March 2020, the Ukrainian Forces fired 120mm mortars, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Donetsk Airport.",0
34759,18 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Novoazovsky,,Uzhivka,47.1446,37.8563,DPR Armed Forces Press Service,"On 18 March 2020, the Ukrainian Forces fired unspecified weapons at the positions of the Donbass People's Militia in the area of Uzhivka, Donetsk.",0
34737,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Luhansk People's Militia,Europe,Ukraine,Luhansk,Popasniansky,,Donetskyi,48.6963,38.6738,LPR People's Militia Press Service,"On 18 March 2020, the Ukrainian Forces fired 120mm mortars at the positions of the Luhansk People's Militia in the area of Donetskyi, Luhansk.",0
34738,18 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Luhansk People's Militia,Europe,Ukraine,Luhansk,Slovyanoserbsk,,Sentianivka,48.6686,38.7544,LPR People's Militia Press Service,"On 18 March 2020, the Ukrainian Forces fired 82mm mortars at the positions of the Luhansk People's Militia in the area of Sentianivka, Luhansk. Three residential houses were damaged.",0
34724,17 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Novoazovsky,,Novovyboeve,47.1951,37.8466,OSCE SMM-Ukraine,"On 17 March 2020, the OSCE SMM observed a total of 4 explosions involving mortars near Novovyboeve.",0
34712,17 March 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Donetsk,,Trudovskiye,47.9451,37.5465,OSCE SMM-Ukraine,"On 17 March 2020, the OSCE SMM observed a total of 12 shots involving small arms near Trudovskiye.",0
34730,17 March 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Luhansk,Popasniansky,,Berezivske,48.6712,38.6027,OSCE SMM-Ukraine,"On 17 March 2020, the OSCE SMM observed a total of 8 explosions involving mortars/unknown weapons near Berezivske.",0
