event_id_no_cnty,event_date,event_type,sub_event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,region,country,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities
40958,18 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Luhansk People's Militia,Europe,Ukraine,Donetsk,Bakhmut,,Kalynivka,48.3396,38.3244,LPR People's Militia Press Service,"On 18 October 2020, the Ukrainian Forces fired grenade launchers at the positions of the Luhansk People's Militia in the area of Kalynivka, Donetsk.",0
40924,18 October 2020,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),,Europe,Ukraine,Luhansk,Novoaidarsky,,Tryokhizbenka,48.7568,38.9631,LPR People's Militia Press Service,"On 18 October 2020, a civilian man was wounded in a landmine explosion near Tryokhizbenka, Luhansk.",0
40967,18 October 2020,Protests,Protest with intervention,Protesters (Ukraine),Women (Ukraine); Civilians (Ukraine); Journalists (Ukraine),Rioters (Ukraine),Palchevskyi's Victory,Europe,Ukraine,Kiev City,Kiev,,Kiev-Solomyanskyi,50.4267,30.4538,Novoye Vremya Ukraine,"On 18 October 2020, women protested outside the office of Palchevskyi's Victory party in Kiev-Solomyanskyi against sexist statements of the party leader. About 15 members of the party came out of the office, pushed the protesters and journalists, blocked cameras and tore banners. [size=at least 15]",0
40960,18 October 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Horlivka Municipality,,Fedorivka,48.2623,38.043,OSCE SMM-Ukraine,"On 18 October 2020, the OSCE SMM observed a total of 17 bursts of fire involving small arms near Fedorivka.",0
40972,18 October 2020,Protests,Peaceful protest,Protesters (Ukraine),Labour Group (Ukraine),,,Europe,Ukraine,Mykolaiv,Mykolaiv,,Mykolaiv,46.9672,32.0183,Segodnya,"On 18 October 2020, about 100 lorry drivers blocked a road near Mykolaiv in protest against the weight checking of vehicles. [size=about 100]",0
40920,17 October 2020,Violence against civilians,Attack,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),Journalists (Ukraine),Europe,Ukraine,Odessa,Ovidiopol,,Velykodolynske,46.3466,30.5759,24 Channel; Sputnik News Service; Novoye Vremya Ukraine,"On 17 October 2020, three unidentified individuals attacked and severely beat an editor-in-chief of Alternatyva.org news portal in Velykodolynske, Odessa. The victim accused the Opposition Platform - For Life party.",0
40922,17 October 2020,Violence against civilians,Attack,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),People's Movement of Ukraine,Europe,Ukraine,Lviv,Lviv Municipality,,Rudne,49.839,23.8749,24 Channel; Stop Corruption,"On 17 October 2020, three unidentified individuals severely beat a Lviv city council candidate from People's Movement of Ukraine and his father in Rudne, Lviv. The attackers also smashed the candidate's car.",0
40906,17 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Mineralne,48.0996,37.8254,DPR Armed Forces Press Service,"On 17 October 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Mineralne, Donetsk.",0
40909,17 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Novoazovsky,,Uzhivka,47.1446,37.8563,DPR Armed Forces Press Service,"On 17 October 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Uzhivka, Donetsk.",0
40912,17 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Donetsk,,Zhabichevo,48.0617,37.6975,DPR Armed Forces Press Service,"On 17 October 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Zhabichevo, Donetsk.",0
40911,17 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Yakovlivka,48.0902,37.8253,DPR Armed Forces Press Service,"On 17 October 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Yakovlivka, Donetsk.",0
40908,17 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Toretsk Municipality,,Shumy,48.3802,37.9339,JFO HQ press centre,"On 17 October 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Shumy, Donetsk.",0
40905,17 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Avdiivka Municipality,,Avdiivka,48.1394,37.7497,JFO HQ press centre,"On 17 October 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Avdiivka, Donetsk.",0
40910,17 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,JFO HQ press centre,"On 17 October 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Vodyane, Donetsk.",0
40971,17 October 2020,Protests,Peaceful protest,Protesters (Ukraine),Labour Group (Ukraine),,,Europe,Ukraine,Mykolaiv,Mykolaiv,,Mykolaiv,46.9672,32.0183,Segodnya,"On 17 October 2020, about 100 lorry drivers blocked a road near Mykolaiv in protest against the weight checking of vehicles. [size=about 100]",0
40907,17 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Yasynuvata,,Opytne,48.0961,37.7214,OSCE SMM-Ukraine,"On 17 October 2020, the OSCE SMM observed a total of 4 explosions involving unknown weapons near Opytne.",0
40852,17 October 2020,Riots,Mob violence,Rioters (Ukraine),,Civilians (Ukraine),Opposition Platform - For Life,Europe,Ukraine,Kherson,Beryslav,,Beryslav,46.8415,33.4284,Novoye Vremya Ukraine; Stop Corruption,"On 17 October 2020, five people with baseball bats broke into the office of Opposition Platform - For Life in Beryslav, Kherson, poured chemical disinfectant Zelyonka on the party members, took their belongings and left. [size=five]",0
40917,16 October 2020,Violence against civilians,Attack,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),Former Military Forces of Ukraine (2019-),Europe,Ukraine,Kiev City,Kiev,,Kiev,50.4496,30.5224,24 Channel,"On 16 October 2020, unidentified individuals severely beat in Kiev a Ukrainian activist and Donbas veteran who was imprisoned by DPR for almost 3 years.",0
40851,16 October 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Novoye Vremya Ukraine; 24 Channel,"On 16 October 2020, several hundred people blocked a road in Kiev-Shevchenkivskyi demanding the construction of a building they had invested in. [size=several hundred]",0
40902,16 October 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Novoazovsky,,Uzhivka,47.1446,37.8563,DPR Armed Forces Press Service,"On 16 October 2020, the Ukrainian Forces fired grenade launchers and small arms at the positions of the Donbass People's Militia in the area of Uzhivka, Donetsk.",0
40904,16 October 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Yakovlivka,48.0902,37.8253,DPR Armed Forces Press Service,"On 16 October 2020, the Ukrainian Forces fired 120mm and 82mm mortars, heavy machineguns and small arms at the positions of the Donbass People's Militia in the area of Yakovlivka, Donetsk.",0
40903,16 October 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,JFO HQ press centre,"On 16 October 2020, the NAF rebel forces fired grenade launchers and small arms at the governmental positions near Vodyane, Donetsk.",0
40901,16 October 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Marynsky,,Marinka,47.9425,37.505,JFO HQ press centre,"On 16 October 2020, the NAF rebel forces fired grenade launchers and small arms at the governmental positions near Marinka, Donetsk.",0
40850,16 October 2020,Protests,Peaceful protest,Protesters (Ukraine),National Corps Party,,,Europe,Ukraine,Chernihiv,Bobrovytsia,,Bobrovytsia,50.744,31.3872,National Corps,"On 16 October 2020, members of National Corps protested in Bobrovytsia, Chernihiv, demanding punishment for a member of Opposition Platform - For Life who shot at a Donbas veteran on 14 October. [size=no report]",0
40900,16 October 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Yasynuvata,,Kashtanove,48.1206,37.8312,OSCE SMM-Ukraine,"On 16 October 2020, the OSCE SMM observed a total of 8 shots/bursts of fire involving small arms near Kashtanove.",0
40846,15 October 2020,Protests,Peaceful protest,Protesters (Ukraine),Stop Corruption,,,Europe,Ukraine,Dnipropetrovsk,Kryvyi Rih,,Kryvyi Rih,47.9093,33.3933,Stop Corruption,"On 15 October 2020, members of Stop Corruption protested in Kryvyi Rih, Dnipropetrovsk, demanding criminal responsibility for a deputy who ran over a child. [size=no report]",0
40849,15 October 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Zaporizhia,Zaporizhia,,Zaporizhia,47.8479,35.1602,Tradition and Order,"On 15 October 2020, members of Traditions and Order protested in Zaporizhia demanding the prohibition of ""LGBT propaganda"". [size=no report]",0
40845,15 October 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Dnipropetrovsk,Kryvyi Rih,,Kryvyi Rih,47.9093,33.3933,Tradition and Order,"On 15 October 2020, members of Traditions and Order protested in Kryvyi Rih, Dnipropetrovsk, demanding the prohibition of ""LGBT propaganda"". [size=no report]",0
40841,15 October 2020,Violence against civilians,Attack,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),For the Future; Former Military Forces of Ukraine (2019-),Europe,Ukraine,Zaporizhia,Zaporizhia,,Zaporizhia,47.8479,35.1602,061.ua; Novoye Vremya Ukraine,"On 15 October 2020, an unidentified individual shot at a car of a candidate for a deputy position in the local regional council from For the Future party and Donbas veteran in Zaporizhia. The candidate was inside the car during the attack but did not sustain injuries.",0
40843,15 October 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,RFE/RL; 24 Channel; Novoye Vremya Ukraine,"On 15 October 2020, up to 50 people protested outside the President's Office in Kiev-Pecherskyi demanding the release of all Ukrainian political prisoners held in Russia and occupied regions in Ukraine. [size=up to 50]",0
40847,15 October 2020,Protests,Peaceful protest,Protesters (Ukraine),Health Workers (Ukraine),,,Europe,Ukraine,Volyn,Lutsk,,Lutsk,50.7593,25.3424,Segodnya; 24 Channel; Zaxid,"On 15 October 2020, about 50 people, mainly medical workers, protested in Lutsk against the plans to use the local maternity hospital for treating patients with coronavirus. [size=about 50]",0
40887,15 October 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Avdiivka Municipality,,Avdiivka,48.1394,37.7497,Ministry of Defence of Ukraine; JFO HQ press centre,"On 15 October 2020, the NAF rebel forces fired grenade launchers and small arms at the governmental positions near Avdiivka, Donetsk.",0
40889,15 October 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Popasniansky,,Novotoshkivske,48.7234,38.635,JFO HQ press centre; Ministry of Defence of Ukraine,"On 15 October 2020, the NAF rebel forces fired grenade launchers and small arms at the governmental positions near Novotoshkivske, Luhansk.",0
40890,15 October 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Novoaidarsky,,Prychepylivka,48.7574,38.6912,JFO HQ press centre; Ministry of Defence of Ukraine,"On 15 October 2020, the NAF rebel forces fired grenade launchers and small arms at the governmental positions near Prychepylivka, Luhansk.",0
40840,15 October 2020,Violence against civilians,Attack,Opposition Platform - For Life,,Civilians (Ukraine),Former Military Forces of Ukraine (2019-),Europe,Ukraine,Chernihiv,Bobrovytsia,,Bobrovytsia,50.744,31.3872,Censor.net,"On 15 October 2020, the head of the local branch of the Opposition Platform - For Life party shot at and wounded a veteran who demanded that the party stops its campaign and damaged a campaigning tent in Bobrovytsia, Chernihiv.",0
40897,15 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Yakovlivka,48.0902,37.8253,DPR Armed Forces Press Service,"On 15 October 2020, the Ukrainian Forces fired 82mm mortars at the positions of the Donbass People's Militia in the area of Yakovlivka, Donetsk.",0
40895,15 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Spartak,48.079,37.7635,DPR Armed Forces Press Service,"On 15 October 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Spartak, Donetsk.",0
40842,15 October 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Ivano-Frankivsk,Ivano-Frankivsk Municipality,,Ivano-Frankivsk,48.9215,24.7097,National Corps,"On 15 October 2020, people, including National Corps, held a march in Ivano-Frankivsk dedicated to the anniversary of the death of the leader of the Ukrainian Insurgent Army Stepan Bandera. The marchers criticised politicians who pretend to be patriots of Ukraine and demanded deoccupation of Ukrainian territories. [size=no report]",0
40848,15 October 2020,Protests,Peaceful protest,Protesters (Ukraine),National Corps Party; Former Military Forces of Ukraine (2019-),,,Europe,Ukraine,Lviv,Truskavets Municipality,,Truskavets,49.2784,23.5062,National Corps,"On 15 October 2020, over 100 people, including National Corps and veterans, held a march in Truskavets, Lviv, dedicated to the anniversary of the death of the leader of the Ukrainian Insurgent Army Stepan Bandera. The marchers criticised politicians who pretend to be patriots of Ukraine and demanded deoccupation of Ukrainian territories. [size=over 100]",0
40844,15 October 2020,Protests,Peaceful protest,Protesters (Ukraine),National Corps Party,,,Europe,Ukraine,Kirovohrad,Kropyvnytskyi,,Kropyvnytskyi,48.5153,32.2545,National Corps,"On 15 October 2020, members of National Corps protested in Kropyvnytskyi against pro-Russian politicians. [size=no report]",0
40899,15 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Luhansk,Popasniansky,,Zolote-4,48.6793,38.5145,OSCE SMM-Ukraine,"On 15 October 2020, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Zolote-4.",0
40888,15 October 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Yasynuvata,,Donetsk Filtration Station,48.1331,37.808,OSCE SMM-Ukraine,"On 15 October 2020, the OSCE SMM observed a total of 47 projectiles/explosions/shots/bursts of fire involving small arms/unknown weapons in both directions of the frontline near Donetsk Filtration Station.",0
40892,15 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Makiivka Municipality,,Butovka-Donetskaya Mine,48.0675,37.7919,OSCE SMM-Ukraine,"On 15 October 2020, the OSCE SMM observed a total of 21 explosions involving unknown weapons near Butovka-Donetskaya Mine.",0
40896,15 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Luhansk,Stanychno-Luhansy,,Stanytsia Luhanska,48.6543,39.4794,OSCE SMM-Ukraine,"On 15 October 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Stanytsia Luhanska.",0
40891,15 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Luhansk,Popasniansky,,Bohuslavske,48.6483,38.4213,OSCE SMM-Ukraine,"On 15 October 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Bohuslavske.",0
40894,15 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Yasynuvata,,Mineralne,48.0996,37.8254,OSCE SMM-Ukraine,"On 15 October 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Mineralne.",0
40893,15 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Yasynuvata,,Kamyanka,48.174,37.7863,OSCE SMM-Ukraine,"On 15 October 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Kamyanka.",0
40898,15 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Bakhmut,,Zaitseve,48.4292,38.0094,OSCE SMM-Ukraine,"On 15 October 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Zaitseve.",0
40833,14 October 2020,Violence against civilians,Attack,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),Stop Corruption; Journalists (Ukraine),Europe,Ukraine,Dnipropetrovsk,Synelnykove,,Synelnykove,48.3204,35.5179,Stop Corruption,"On 14 October 2020, unidentified individuals tried to run over, severely beat and stole the belongings of a journalist team from Stop Corruption in the area of Synelnykove, Dnipropetrovsk. The victims claim that the attackers are affiliated with a deputy of the local regional council.",0
40832,14 October 2020,Violence against civilians,Attack,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),Former Military Forces of Ukraine (2019-); UDAR: Ukrainian Democratic Alliance for Reform,Europe,Ukraine,Kiev City,Kiev,,Kiev-Solomyanskyi,50.4267,30.4538,Novoye Vremya Ukraine; 24 Channel; Segodnya,"On 14 October 2020, an unidentified individual stabbed a Donbas veteran in the neck while he was campaigning for the UDAR party of the incumbent city mayor in Kiev-Solomyanskyi. The victim was hospitalized in critical condition.",0
40836,14 October 2020,Protests,Peaceful protest,Protesters (Ukraine),Protesters (Belarus); Svoboda; Right Sector; National Corps Party; Fatherland Party; Traditions and Order; CUN: Congress of Ukrainian Nationalists; OUN: Organization of Ukrainian Nationalists; Former Military Forces of Ukraine (2019-),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,OSCE SMM-Ukraine; Focus; National Corps; UA:Pershiy; Ukraine General Newswire; Tradition and Order; Svaboda.org; Svoboda,"On 14 October 2020, from 3 500 to 10 000 people, including citizens of Belarus, members of Svoboda, Right Sector, National Corps, Fatherland Party, Traditions and Order, CUN, OUN and Donbas veterans, participated in a march in Kiev-Pecherskyi dedicated to the Ukrainian Defenders' Day. The marchers demanded that the authorities end the restrictions on Ukrainian servicemen returning fire in Donbas, adopt a law on 'collaborationism' and ban pro-Russian TV channels. [size=3 500-10 000]",0
40835,14 October 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Dnipropetrovsk,Dnipro,,Dnipro,48.4593,35.0386,24 Channel,"On 14 October 2020, people protested in Dnipro against the local authorities, corruption and lack of urban development. [size=no report]",0
40837,14 October 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Dnipropetrovsk,Kryvyi Rih,,Kryvyi Rih,47.9093,33.3933,24 Channel,"On 14 October 2020, people protested in Kryvyi Rih, Dnipropetrovsk, against the local authorities, corruption and lack of urban development. [size=no report]",0
40881,14 October 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Novoazovsky,,Uzhivka,47.1446,37.8563,DPR Armed Forces Press Service,"On 14 October 2020, the Ukrainian Forces fired small arms at the positions of the Donbass People's Militia in the area of Uzhivka, Donetsk.",0
40878,14 October 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Donetsk,,Donetsk Airport,48.0712,37.7407,DPR Armed Forces Press Service,"On 14 October 2020, the Ukrainian Forces fired small arms at the positions of the Donbass People's Militia in the area of Donetsk Airport.",0
40886,14 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Yakovlivka,48.0902,37.8253,DPR Armed Forces Press Service,"On 14 October 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Yakovlivka, Donetsk.",0
40884,14 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Kashtanove,48.1206,37.8312,DPR Armed Forces Press Service,"On 14 October 2020, the Ukrainian Forces fired 82mm mortars at the positions of the Donbass People's Militia in the area of Kashtanove, Donetsk.",0
40880,14 October 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Marynsky,,Novomykhaylivka,47.8538,37.4841,JFO HQ press centre,"On 14 October 2020, the NAF rebel forces fired small arms at the governmental positions near Novomykhaylivka, Donetsk.",0
40883,14 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Avdiivka Municipality,,Avdiivka,48.1394,37.7497,JFO HQ press centre,"On 14 October 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Avdiivka, Donetsk.",0
40882,14 October 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,JFO HQ press centre,"On 14 October 2020, the NAF rebel forces fired small arms at the governmental positions near Vodyane, Donetsk.",0
40834,14 October 2020,Protests,Peaceful protest,Protesters (Ukraine),National Corps Party; Former Military Forces of Ukraine (2019-),,,Europe,Ukraine,Chernivtsi,Chernivtsi Municipality,,Chernivtsi,48.2915,25.9403,National Corps,"On 14 October 2020, people, including members of National Corps and Donbas veterans, held a march in Chernivtsi dedicated to the Ukrainian Defenders' Day. The marchers demanded the deoccupation of Donetsk and Luhansk regions. [size=no report]",0
40839,14 October 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Lviv,Stryi,,Stryi,49.2622,23.8561,National Corps,"On 14 October 2020, about 150 people, including members of National Corps, held a march in Stryi, Lviv, dedicated to the Ukrainian Defenders' Day. The marchers demanded the deoccupation of Ukrainian territories. [size=about 150]",0
40838,14 October 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Lviv,Lviv Municipality,,Lviv,49.8407,24.0305,OSCE SMM-Ukraine,"On 14 October 2020, about 150 people held a march in Lviv dedicated to the Ukrainian Defenders' Day. The marchers demanded the deoccupation of Donetsk and Luhansk regions. [size=about 150]",0
40879,14 October 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Yasynuvata,,Donetsk Filtration Station,48.1331,37.808,OSCE SMM-Ukraine,"On 14 October 2020, the OSCE SMM observed a total of 7 projectiles/explosions/shots involving unknown weapons in both directions of the frontline near Donetsk Filtration Station.",0
40885,14 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Yasynuvata,,Mineralne,48.0996,37.8254,OSCE SMM-Ukraine,"On 14 October 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Mineralne.",0
40831,13 October 2020,Protests,Peaceful protest,Protesters (Ukraine),Stop Corruption,,,Europe,Ukraine,Dnipropetrovsk,Synelnykove,,Raivka,48.3525,35.4563,Stop Corruption,"On 13 October 2020, members of Stop Corruption protested against corruption in Raivka, Dnipropetrovsk. [size=no report]",0
40829,13 October 2020,Protests,Peaceful protest,Protesters (Ukraine),Stop Corruption,,,Europe,Ukraine,Dnipropetrovsk,Dnipro,,Dnipro,48.4593,35.0386,Stop Corruption,"On 13 October 2020, members of Stop Corruption protested against corruption outside the prosecutor's office in Dnipro. [size=no report]",0
40873,13 October 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Mineralne,48.0996,37.8254,DPR Armed Forces Press Service,"On 13 October 2020, the Ukrainian Forces fired small arms at the positions of the Donbass People's Militia in the area of Mineralne, Donetsk.",0
40871,13 October 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Novoazovsky,,Azov,47.1544,37.8619,DPR Armed Forces Press Service,"On 13 October 2020, the Ukrainian Forces fired grenade launchers and small arms at the positions of the Donbass People's Militia in the area of Azov, Donetsk.",0
40877,13 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Donetsk,,Zhabichevo,48.0617,37.6975,DPR Armed Forces Press Service,"On 13 October 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Zhabichevo, Donetsk.",0
40876,13 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Bakhmut,,Zaitseve,48.4292,38.0094,JFO HQ press centre,"On 13 October 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Zaitseve, Donetsk.",0
40874,13 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Popasniansky,,Orikhove,48.7191,38.5695,JFO HQ press centre,"On 13 October 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Orikhove, Luhansk.",0
40875,13 October 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Yasynuvata,,Pisky,48.0669,37.6664,JFO HQ press centre,"On 13 October 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Pisky, Donetsk.",0
40872,13 October 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Popasniansky,,Khutir Vilny,48.6828,38.5508,JFO HQ press centre,"On 13 October 2020, the NAF rebel forces fired grenade launchers and small arms at the governmental positions near Khutir Vilny, Luhansk.",0
40830,13 October 2020,Protests,Peaceful protest,Protesters (Ukraine),National Corps Party,,,Europe,Ukraine,Kirovohrad,Kropyvnytskyi,,Kropyvnytskyi,48.5153,32.2545,National Corps,"On 13 October 2020, members of National Corps protested in Kropyvnytskyi against pro-Russian politicians. [size=no report]",0
